;meta[fps=30]
;meta[frames=116]
;meta[profile=mgla]
corner_right_out;0;0;0;-0.0034455187;0.029952079;0.11153128;0.19827966;0.24846886;0.23683162;0.19630943;0.16443694;0.19396922;0.262537;0.35020372;0.3927709;0.41408852;0.42738044;0.43916932;0.45827892;0.4629484;0.42580822;0.4151225;0.4414216;0.43251222;0.36412293;0.24128595;0.14979047;0.18618067;0.2837486;0.40009397;0.48170608;0.5052602;0.48247486;0.39280075;0.23152143;0.09365243;0.01778979;0.017068023;0.088917755;0.18314129;0.25865325;0.31965503;0.35238692;0.3556621;0.30771655;0.2087461;0.089683674;0.019210303;-0.0023957214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005840868;0.054230276;0.15860146;0.22829297;0.2287958;0.2185316;0.21199124;0.27727053;0.32766005;0.30672166;0.26705086;0.26289475;0.23548643;0.18402074;0.09858101;0.052289866;0.11456295;0.24389686;0.3311884;0.34558108;0.27510178;0.2227809;0.25161204;0.2901258;0.2746284;0.25038826;0.20824702;0.19171704;0.17255425;0.16323262;0.1687562;0.19205475;0.17162655;0.11102846;0.028083667;-0.0036390391;0.0018034702;0.024263352;0.06890202;0.14340371;0.24390262;0.31607804;0.32658583;0.28329143;0.2535917;0.28064743;0.3478341;0.36892286;0.3031908;0.17831905;0.07208872;0.015529888;-0.0019426274;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;-0.0034956152;0.03038625;0.113167755;0.20119454;0.2518828;0.23896721;0.20479347;0.1773997;0.203254;0.2561692;0.3234705;0.34918657;0.3865753;0.4408544;0.4970239;0.53388083;0.52359855;0.45050594;0.41064095;0.4237035;0.4119798;0.34449917;0.22746511;0.14124903;0.17555678;0.26610744;0.3950555;0.51170874;0.5773175;0.57697845;0.47670057;0.28052497;0.11353142;0.022311086;0.015002938;0.08201559;0.1687469;0.23985037;0.3008678;0.33761403;0.34532;0.30050266;0.20372534;0.087501705;0.018747188;-0.0023378322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.005518025;0.051235624;0.14980677;0.21561857;0.21583009;0.20863478;0.20683688;0.27039897;0.31588742;0.2929507;0.2558024;0.25756225;0.23644754;0.1865636;0.10039598;0.049937192;0.10229594;0.21854807;0.29650825;0.3121501;0.2530371;0.20977141;0.2420502;0.27929866;0.2687356;0.25281143;0.21831451;0.20120938;0.17865747;0.16033925;0.15908943;0.17802587;0.15809494;0.10233394;0.025867175;-0.0032349282;0.000333976;0.021324364;0.06533405;0.13954072;0.23905441;0.31017813;0.31977457;0.27779377;0.2502389;0.2779812;0.34435892;0.3647778;0.29977497;0.17637455;0.07137623;0.015429692;-0.0019277836;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;-0.0010761447;0.009993303;0.02920434;0.04226651;0.040726513;0.02612434;0.0066053015;-0.0007681447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0036369984;0.029634798;0.1344881;0.27883652;0.38148072;0.36774096;0.24650769;0.10587708;0.022684101;-0.002828777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009091568;0.00843846;0.02471422;0.035791088;0.034510847;0.022153737;0.0056219283;-0.00065310847;-0.0011355182;0.011355182;0.022710364;0.028387954;0.022710364;0.011355182;-0.0011355182;0;0;0;0;0;0;-0.0016847232;0.015637496;0.04471567;0.07616507;0.09389919;0.092659764;0.06772661;0.040005866;0.054130077;0.15564837;0.31041208;0.42565233;0.4103897;0.2751695;0.11823863;0.025364364;-0.0031616397;0;-0.0010761447;0.009993303;0.02920434;0.04226651;0.040726513;0.02612434;0.0066053015;-0.0007681447;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;-0.0011206749;0.010405207;0.03042892;0.044047713;0.042452056;0.027237594;0.006894747;-0.0008015422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0033920824;0.027650982;0.12531847;0.25977963;0.35537273;0.3425636;0.22962074;0.09865205;0.021131333;-0.0026352934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012950846;0.012023135;0.0351788;0.05093133;0.049094465;0.031505063;0.007982025;-0.00092771096;-0.001174482;0.0117448205;0.023489641;0.02936205;0.023489641;0.0117448205;-0.001174482;0;0;0;0;0;0;0;0;-0.0011206749;0.009911665;0.034436632;0.063195676;0.07334483;0.056471623;0.061588876;0.14958337;0.29270616;0.4017842;0.38736758;0.25971085;0.11158137;0.023908233;-0.0029812925;0;-0.0011206749;0.010405207;0.03042892;0.044047713;0.042452056;0.027237594;0.006894747;-0.0008015422;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;0;-0.00023007233;0.0021300241;0.0063084345;0.008877133;0.010850984;0.019466715;0.036480617;0.058455124;0.07121878;0.08081026;0.09833969;0.11607034;0.13321464;0.14209409;0.13719918;0.115247674;0.083623864;0.040720947;0.010750314;-0.0012505543;0;-0.0008163857;0.0060857846;0.034926467;0.08230653;0.12602027;0.14138316;0.11555568;0.06798266;0.027504776;0.0049999924;0.0068947477;0.034666702;0.07162448;0.09938011;0.11784453;0.123225994;0.11921829;0.10117246;0.06876342;0.029512346;0.006318826;-0.0007881834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003373157;0.03131952;0.091583624;0.1325699;0.12640247;0.09428883;0.059306707;0.073804975;0.10299448;0.10050821;0.06830551;0.036436778;0.012323714;0.005210025;0.004322762;0.0071392935;0.021028461;0.044160746;0.060481932;0.058363415;0.038016487;0.027009748;0.041075926;0.05593934;0.06973233;0.07164898;0.061180685;0.049148273;0.03580296;0.032691423;0.053410176;0.0717269;0.067528084;0.043431714;0.01098855;-0.0012776434;0;0;-0.0014082652;0.012240218;0.0456072;0.081649706;0.09564329;0.084057115;0.06525519;0.066463076;0.08390124;0.09245753;0.075781;0.044569094;0.018014291;0.0038667005;-0.00048426524;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;0;-0.00033397597;0.003094844;0.009128677;0.01284885;0.01556471;0.02702136;0.049889486;0.07967108;0.09846804;0.095872104;0.08191222;0.066156186;0.06460219;0.07492941;0.08701743;0.08210798;0.062253114;0.030141328;0.007982025;-0.00092771096;0;-0.00032840972;0.0024417355;0.014106774;0.03330297;0.05107791;0.057341818;0.04689208;0.027573425;0.011138098;0.0014450032;0.007338193;0.034666702;0.07188944;0.0972204;0.10805236;0.102958106;0.09152054;0.07449891;0.050904617;0.021853162;0.0046756645;-0.0005833448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.003373157;0.03131952;0.091583624;0.1325699;0.126139;0.09692353;0.064576104;0.08039173;0.10826387;0.1031429;0.06793627;0.037494365;0.014438895;0.007854001;0.006227316;0.009911292;0.028735513;0.060288444;0.082450874;0.07945066;0.05186625;0.034772463;0.049195994;0.065923735;0.084948644;0.09149086;0.082627505;0.06896975;0.050943207;0.039393205;0.05561071;0.072365165;0.06745386;0.043431714;0.01098855;-0.0012776434;0;0;-0.0010381086;0.00901735;0.033673126;0.06015742;0.072085;0.067252554;0.06279212;0.07691466;0.10111214;0.11017496;0.090333074;0.053155985;0.021526607;0.004645978;-0.0005807472;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;-0.0012368243;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08239578;0.051052686;0.06347297;0.09920555;0.11492669;0.0925016;0.044997137;0.009839487;-0.0012092713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008739038;0.008739038;0.017478077;0.021847596;0.017478077;0.008739038;-0.0008739038;0;0;0;0;0;0;0;0;-0.00083122903;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;-0.002400174;0.02400174;0.04800348;0.06000435;0.04800348;0.02400174;-0.003231403;0.007718555;0.02256193;0.032655425;0.031467956;0.020186989;0.005106121;-0.000593735;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;-0.0012368243;0.010066036;0.04584822;0.09510321;0.1301482;0.12547031;0.08239578;0.051052686;0.06347297;0.09920555;0.11492669;0.0925016;0.044997137;0.009839487;-0.0012092713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009295664;0.009295664;0.018591328;0.02323916;0.018591328;0.009295664;-0.0009295664;0;0;0;0;0;0;0;0;-0.0008794701;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;-0.0025532464;0.025532464;0.051064927;0.06383116;0.051064927;0.025532464;-0.0034327165;0.008163857;0.023897834;0.034603614;0.033360485;0.021411568;0.005428964;-0.0006308434;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011641448;0.010124242;0.037641477;0.06758242;0.07748242;0.0623223;0.030277306;0.006617494;-0.00081347;-0.0015576637;0.012690131;0.057616763;0.11946987;0.16313198;0.16089438;0.12016417;0.07522379;0.05045251;0.038000736;0.026307764;0.01134564;0.0024580634;-0.0003053495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015553738;0.014440484;0.04224;0.061149403;0.058938798;0.03727728;0.014290989;0.016351303;0.031357955;0.035950128;0.028924702;0.014058002;0.0030916631;-0.00037930126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000738246;0.0068576406;0.020013113;0.028952537;0.027885403;0.017878847;0.0045099473;-0.00052481936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;-0.00013677111;0.0012722893;0.003689639;0.0053277113;0.0051209647;0.0032761446;0.0008174458;-0.000095421696;-0.00054151815;0.0047138315;0.017464556;0.029898005;0.04915649;0.07105975;0.0883756;0.087030955;0.06697252;0.032382943;0.008562506;-0.0009955663;0;-0.0002671808;0.0020006753;0.011353593;0.02663856;0.040676683;0.045603618;0.037265357;0.021967668;0.008936243;0.0019561455;-0.00024332538;0;-0.0008034507;0.006545929;0.029714318;0.061636694;0.08435279;0.08133745;0.05454114;0.023435572;0.005019183;-0.0006259665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0011673255;0.010836725;0.02831798;0.07742517;0.13640532;0.16178748;0.13491355;0.08937832;0.04335167;0.031686366;0.0343041;0.023688436;0.007881832;0.0007888194;-0.00013836146;-0.00067272305;0.0058493502;0.021763306;0.03907519;0.04123649;0.071673624;0.08789452;0.10119153;0.094846785;0.07082834;0.043723814;0.05676001;0.054120008;0.04440926;0.033019092;0.028633507;0.04357082;0.060726374;0.058531668;0.038555138;0.022719909;0.024727581;0.04362967;0.07154719;0.08908252;0.0826193;0.07169987;0.0895485;0.14346813;0.20639236;0.2307917;0.1887648;0.11104065;0.044910226;0.009675762;-0.0012102653;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0036689644;0.03189947;0.11871414;0.21319593;0.24447042;0.19666414;0.09556961;0.020878267;-0.0025668438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0018702651;0.015238843;0.06916546;0.14335965;0.19608206;0.18897316;0.12663415;0.05436175;0.011645268;-0.0014523186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016847232;0.015637496;0.045791812;0.06631278;0.063937835;0.04104193;0.010412626;-0.001209735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016847232;0.015637496;0.045791812;0.06631278;0.063937835;0.04104193;0.010412626;-0.001209735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lip_upper_front;0;0;0;0;0;0;-0.0004824097;0.0044789887;0.013099278;0.018962411;0.018275904;0.011726266;0.002968675;-0.00034510848;-0.0012524098;0.010887615;0.04053633;0.07280676;0.08349399;0.06717092;0.03264615;0.007130387;-0.0008766869;0;0;0;0;-0.00061228935;0.0045643384;0.026194852;0.061729893;0.0945152;0.10417845;0.10181481;0.11971034;0.16313033;0.19944264;0.18744065;0.12604833;0.054163117;0.011609007;-0.001447452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001165205;0.0108134;0.03169061;0.045903143;0.044270363;0.028425062;0.006720337;0.0041709887;0.010019279;0.012524098;0.010019279;0.0050096395;-0.00050096394;0;0;0;0;-0.0012245786;0.0122457845;0.022346701;0.050530564;0.082232304;0.100998044;0.09308652;0.07106266;0.03145682;0.009478979;0.0087909885;0.02609688;0.054807678;0.074955344;0.072227865;0.04839089;0.020762173;0.0044441074;-0.00055440015;0;-0.0004824097;0.004362097;0.013102991;0.031727716;0.05590944;0.07565297;0.07902242;0.06503439;0.03833673;0.015548437;0.003354604;-0.00041932546;0;0;0;0;0;0;0;0;0;0
lip_lower_front;0;0;0;-0.0010381086;0.00901735;0.033673126;0.058828935;0.08482061;0.10093959;0.09243804;0.06883615;0.03964758;0.010212242;-0.00118747;-0.0015641206;0.013592821;0.050666932;0.0910641;0.1044788;0.084092356;0.04090649;0.008944988;-0.0010993375;0;0;0;0;-0.00076257857;0.0056738807;0.032722224;0.077191114;0.11827572;0.1304896;0.12663291;0.14631249;0.19693248;0.2397324;0.22506937;0.15134569;0.06497614;0.013925912;-0.0017364529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012950846;0.012023135;0.0351788;0.05093133;0.049094465;0.03020998;0.019185062;0.042452056;0.067333266;0.06959688;0.047907;0.01618299;-0.0017478076;0;0;0;0;-0.0013637352;0.013637352;0.027274704;0.03272964;0.0392496;0.056349166;0.0778535;0.092585556;0.07657326;0.03649207;0.030729497;0.09194284;0.19307372;0.26411933;0.25225204;0.19389307;0.119797185;0.0738599;0.044576887;0.023266993;-0.0039891573;0.01543711;0.043828774;0.076897964;0.101547234;0.10883533;0.093437195;0.07158218;0.04258565;0.017264703;0.0037479533;-0.00046756642;0;0;0;0;0;0;0;0;0;0
lip_upper_back;0;0;0;-0.0020873498;0.018146027;0.067560546;0.121344596;0.13915664;0.11195152;0.05441025;0.011883977;-0.0014611448;0;0;0;0;0;0;0;0;0;0;0;-0.0033397598;0.029033646;0.10809689;0.19415137;0.22265066;0.17912245;0.0870564;0.019014366;-0.002337832;0;0;0;0;-0.002669581;0.021752965;0.09870993;0.20462261;0.27991644;0.26980805;0.18083909;0.07766055;0.016640913;-0.0020751043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.004742459;0.04403659;0.12574196;0.21406372;0.260594;0.22875868;0.17436141;0.18906006;0.23378319;0.24235894;0.22289182;0.167103;0.12314436;0.095743485;0.06308435;0.015956627;-0.0018554219;0;0;0;0;0;0;0;-0.0027274704;0.027274704;0.051562175;0.095929034;0.13052449;0.19163282;0.24786954;0.27163005;0.21022488;0.120980926;0.031136945;-0.0036206702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
