;meta[fps=30]
;meta[frames=126]
;meta[profile=mgla]
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.000746993;0.00649639;0.02414869;0.043411314;0.049809735;0.040104948;0.019519782;0.004292148;-0.0005265688;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10242597;0.071833774;0.038628776;0.036507286;0.04347254;0.03422697;0.015992995;0.0028900055;-0.00037961936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009265977;0.008600622;0.025185496;0.03647203;0.03516581;0.022573061;0.005726945;-0.0006653543;0;0;0;-0.0028610607;0.028610608;0.057221215;0.07068416;0.06503996;0.051506512;0.030295331;0.031968918;0.020520965;0.005206313;-0.0006048675;0;0;0;0;0;-0.0008460725;0.008460725;0.01692145;0.021151813;0.01692145;0.008460725;-0.0008460725;0;0;0;0;0;0;0;0;0;0;-0.0008683375;0.0080822185;0.023378318;0.033731572;0.03239567;0.02070651;0.00514323;-0.0006011568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_spread;0;0;0;0;0;0;0;0;0;0;0;0;-0.000918434;0.007984253;0.029726645;0.053391628;0.061228935;0.049258675;0.023940511;0.0052289506;-0.0006429038;0;0;0;-0.0027237593;0.025293114;0.073920004;0.106983624;0.10242597;0.071833774;0.038628776;0.036507286;0.04347254;0.03422697;0.015992995;0.0028900055;-0.00037961936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00114294;0.010613016;0.031022659;0.04490122;0.043268442;0.027757116;0.007020917;-0.00081638567;0;0;0;-0.0028610607;0.028610608;0.057221215;0.070487484;0.066869415;0.05681302;0.037958227;0.039334945;0.025233738;0.0063826507;-0.00074216875;0;0;0;0;0;-0.0008460725;0.008460725;0.01692145;0.021151813;0.01692145;0.008460725;-0.0008460725;0;0;0;0;0;0;0;0;0;0;-0.0008683375;0.0080822185;0.023378318;0.033731572;0.03239567;0.02070651;0.00514323;-0.0006011568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_out;0;0;0;0;0;-0.0033397598;0.029033646;0.10809689;0.18883003;0.26878756;0.35125738;0.40770298;0.4460787;0.43148038;0.34075153;0.22743204;0.15765986;0.16454253;0.22775675;0.29646134;0.34810275;0.34274095;0.33682588;0.36167365;0.4230919;0.46414864;0.42811263;0.34046993;0.26090202;0.21315236;0.2122217;0.1995562;0.16046989;0.16074266;0.20116301;0.2812306;0.34863788;0.3933662;0.4075722;0.34863007;0.27704605;0.24678689;0.23009461;0.21474953;0.2094675;0.22460106;0.30414277;0.3847982;0.40273046;0.3301085;0.27552128;0.22911751;0.22907053;0.26142803;0.30774325;0.3218137;0.3379898;0.3097772;0.2847969;0.2600487;0.20292936;0.14230716;0.12639654;0.16694678;0.24745837;0.32249945;0.3771906;0.39726254;0.37418294;0.35734686;0.3508826;0.34741107;0.3550535;0.34767118;0.3218489;0.35357514;0.41370118;0.45105445;0.45002776;0.45482492;0.48676103;0.5250035;0.51163113;0.43657184;0.33987844;0.2573895;0.19869341;0.1626463;0.18592998;0.24334045;0.25429487;0.18531768;0.091075234;0.019866005;-0.002443591;0;0;0;-0.0037227182;0.03034505;0.13754465;0.28512836;0.38837454;0.39020526;0.30882868;0.22483875;0.18415879;0.18849468;0.20039947;0.19296388;0.1900657;0.1836933;0.17189442;0.22775076;0.35581496;0.5038129;0.6005027;0.57352096;0.41477525;0.2321626;0.09115412;0.019084172;-0.0024159178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_out;0;0;0;0;0;-0.003078145;0.02675704;0.099655636;0.17376028;0.24858388;0.34851784;0.4380317;0.50193805;0.49050772;0.3813738;0.23936242;0.15694644;0.16150706;0.22255416;0.29200813;0.34664124;0.3458061;0.34044304;0.37504852;0.4611735;0.5315979;0.5068113;0.400696;0.29128364;0.22907929;0.23018494;0.22083789;0.17597008;0.171877;0.21211183;0.28989726;0.3475413;0.37993476;0.38423285;0.32944873;0.26102632;0.23061967;0.21158862;0.21069452;0.21957378;0.24242464;0.31263652;0.3755714;0.3870277;0.33633628;0.29519355;0.24970269;0.23691675;0.25117218;0.28843945;0.30534306;0.3268111;0.3088498;0.2914872;0.26736408;0.2062283;0.14177465;0.12435855;0.16428462;0.24405329;0.31359932;0.35780144;0.37339625;0.35458043;0.34625885;0.34752053;0.34249046;0.34471512;0.3367825;0.32374144;0.38460964;0.48182818;0.5419541;0.5384182;0.51805824;0.5215331;0.5433589;0.5243946;0.44828615;0.3495749;0.26525733;0.20465332;0.16321962;0.17806207;0.2280666;0.23692809;0.17141594;0.084379025;0.018457739;-0.0022682534;0;0;0;-0.003512091;0.028618397;0.12985432;0.26924562;0.3667034;0.36883417;0.3005925;0.23723316;0.2102156;0.21580334;0.21837015;0.19763026;0.1954993;0.20130269;0.19783404;0.25516918;0.37891677;0.5202197;0.61548936;0.5882228;0.4252839;0.23788662;0.09331112;0.019498782;-0.0024701494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009091568;0.00843846;0.02471422;0.035791088;0.033491995;0.027769651;0.065420546;0.1752429;0.3014545;0.3406043;0.2724908;0.13794835;0.05184332;0.04703027;0.07345615;0.07612796;0.059855912;0.031998605;0.016635716;0.028254366;0.048983138;0.06594169;0.063937835;0.04104193;0.010412626;-0.001209735;-0.0019760244;0.019760244;0.039520487;0.04940061;0.039520487;0.019760244;-0.0019760244;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009518315;0.009518315;0.01903663;0.02379579;0.01903663;0.009518315;-0.0009518315;0;0;0;0;0;0;0;-0.0005195182;0.0048240973;0.012965689;0.031764828;0.04237784;0.041004825;0.025901688;0.010984098;-0.0011355182;0;0;0;0;0;0;0;0;0;-0.0016847232;0.015637496;0.044979133;0.07443953;0.08019134;0.061358802;0.026666122;0.0069170133;-0.0008126749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_in;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0012950846;0.012023135;0.0351788;0.05093133;0.04803643;0.03734876;0.069975086;0.18138753;0.31239;0.35292354;0.28230947;0.14304328;0.0524384;0.045067452;0.07094762;0.0724134;0.054809157;0.02664757;0.013618797;0.0095739765;0.0024268916;-0.00028202412;0;0;0;0;-0.0019092292;0.019092292;0.038184583;0.04773073;0.038184583;0.019092292;-0.0019092292;0;0;0;0;0;0;0;0;0;0;0;0;-0.0013637352;0.013637352;0.027274704;0.03409338;0.027274704;0.013637352;-0.0013637352;0;0;0;0;0;0;0;-0.00039334947;0.0036514706;0.009512748;0.027219038;0.038407233;0.038936026;0.025916534;0.0114627965;-0.001174482;0;0;0;0;0;0;0;0;0;0;-0.0012023136;0.011188194;0.03239567;0.046756636;0.044919766;0.028721934;0.007147086;-0.00083493994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_up;0;0;0;0;0;-0.0013025062;0.011321786;0.04217003;0.074001655;0.102363616;0.12431328;0.13256991;0.14028844;0.13850352;0.109551534;0.06965254;0.032050557;0.023727138;0.04622969;0.072955176;0.08151424;0.06793998;0.058731526;0.07524663;0.11233282;0.13659616;0.12771797;0.10475156;0.07739781;0.053779036;0.039399143;0.028421352;0.011154798;0.0073947846;0.028236555;0.08855428;0.15408371;0.21202835;0.23611823;0.21034639;0.17134078;0.1433063;0.11218623;0.102405116;0.10987327;0.1425635;0.19546713;0.23612286;0.21609953;0.14447644;0.07411707;0.036547657;0.027274257;0.023155665;0.010640474;0.0064791334;0.034666702;0.07190948;0.09841158;0.09489371;0.063631326;0.0273415;0.004447448;0.011509923;0.0456072;0.08092794;0.10176804;0.109621115;0.10282749;0.10718401;0.11598706;0.12445613;0.11042358;0.08278149;0.054612488;0.0602411;0.090474084;0.12408631;0.13805008;0.1563021;0.19014744;0.2184893;0.21506272;0.17939386;0.13410321;0.10532102;0.08199897;0.0617002;0.054303568;0.06152208;0.060902372;0.047277078;0.023105571;0.0050486033;-0.0006206387;0;0;0;-0.002147911;0.017499227;0.07944576;0.16473763;0.22454502;0.22547312;0.16418844;0.08601699;0.043178935;0.04915784;0.08157103;0.11013413;0.10633795;0.070257254;0.03763941;0.054830268;0.12206758;0.20570119;0.25442716;0.24222514;0.17518821;0.098076485;0.03850249;0.008054225;-0.0010198986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_up;0;0;0;0;0;-0.0013025062;0.011321786;0.04217003;0.074461795;0.09891254;0.10368284;0.09715917;0.10212707;0.11247197;0.1018571;0.07456477;0.03536991;0.02000516;0.03351727;0.056837134;0.07104783;0.069606155;0.06622187;0.06871185;0.073791996;0.07064149;0.05673695;0.052128084;0.05152915;0.0489208;0.042856902;0.033258438;0.016604172;0.011680811;0.030232618;0.08893391;0.15403472;0.21202835;0.23644106;0.20711794;0.16488391;0.13523519;0.10526921;0.103778124;0.119399;0.15406711;0.20467004;0.2407243;0.21563937;0.1442705;0.07617659;0.0406667;0.032423057;0.027274704;0.012622065;0.006907734;0.037556708;0.077852026;0.10648268;0.102619685;0.06876342;0.029512346;0.0052807177;0.008229167;0.03340873;0.061838433;0.08588564;0.10466621;0.11115369;0.11539797;0.11182256;0.10923054;0.09391032;0.07234884;0.046021886;0.034121957;0.035666402;0.04925589;0.06480581;0.1032774;0.15979436;0.2008487;0.20394692;0.17442061;0.1368719;0.109098956;0.083903514;0.06197295;0.057843708;0.070233285;0.072519176;0.055465057;0.027127199;0.005900242;-0.00072639773;0;0;0;-0.002147911;0.017499227;0.07944576;0.16473763;0.22422218;0.22862361;0.1714246;0.09545961;0.05310915;0.060847;0.0963528;0.12968285;0.1252855;0.083050445;0.04265716;0.052971613;0.11425302;0.19295333;0.23867036;0.22718556;0.16422124;0.09187138;0.0360131;0.0075259074;-0.0009534216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_right_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000685764;0.005914714;0.022752669;0.03992126;0.045125723;0.035512783;0.016580794;0.0029757258;-0.00039186515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015641206;0.013592821;0.050666932;0.0910641;0.1044788;0.084092356;0.04090649;0.008944988;-0.0010993375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0008739038;0.008739038;0.017478077;0.021847596;0.017478077;0.008739038;-0.0008739038;0;0;0;0;0;0;0;0;0;0;-0.0008906025;0.008282603;0.024046266;0.0347335;0.033397596;0.02137446;0.0053436155;-0.00062342186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corner_left_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00073474715;0.0063433168;0.02432013;0.042615335;0.04812594;0.037839476;0.017633932;0.003159413;-0.00041635678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015641206;0.013592821;0.050666932;0.0910641;0.1044788;0.084092356;0.04090649;0.008944988;-0.0010993375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0009295664;0.009295664;0.018591328;0.02323916;0.018591328;0.009295664;-0.0009295664;0;0;0;0;0;0;0;0;0;0;-0.00094626524;0.0087947;0.025604824;0.03701567;0.0356241;0.022821689;0.005733254;-0.0006679519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_in;0;0;0;0;0;-0.00054151815;0.0047138315;0.017464556;0.031357955;0.035950128;0.028924702;0.014058002;0.0030916631;-0.00037930126;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007013495;0.007013495;0.01402699;0.017533738;0.01402699;0.007013495;-0.0007013495;-0.0012476387;0.010839905;0.039593644;0.07960477;0.11478435;0.13054484;0.11020411;0.07925567;0.053559404;0.040935114;0.033846013;0.036996428;0.050715584;0.07911279;0.1036294;0.1002615;0.06720417;0.02704156;0.0243062;0.035489812;0.04532531;0.036260247;0.018130124;-0.0018130123;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007013495;0.007013495;0.01402699;0.017533738;0.01402699;0.007013495;-0.0007013495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000990859;0.0080717215;0.036657583;0.076021135;0.1040087;0.1002615;0.06720417;0.028854571;0.006176076;-0.00077043497;0;0;0;0;0;0;0;0;-0.00042258183;0.0029199044;0.019964946;0.05075889;0.08494985;0.10510019;0.100110985;0.0724687;0.040616926;0.01595723;0.003337032;-0.0004225817;0;0;0;0;0;0;0;0;0;0
lips_out;0;0;0;0;0;0;0;0;-0.0013931569;0.012936002;0.03734169;0.059511334;0.062294465;0.045770608;0.018104676;0.002942169;0.006463229;0.029602993;0.05865254;0.07140724;0.060252447;0.03988309;0.0392875;0.053751044;0.069842316;0.0759342;0.073842086;0.06389596;0.050603688;0.028412066;0.014688198;0.020716371;0.04123363;0.0497815;0.043147597;0.024795901;0.007997865;-0.00087787973;0;0;0;0;-0.00089060253;0.008269881;0.024173498;0.034987956;0.03371567;0.021628918;0.0054708445;-0.00063614466;0;0;0;0;0;0;0;0;0;0;-0.00067272305;0.0058493502;0.021116823;0.04408006;0.07154719;0.08921929;0.08258272;0.059046946;0.027739089;0.019070027;0.03934237;0.0593523;0.058517355;0.038063712;0.014065158;0.013159608;0.029742943;0.040678274;0.039218318;0.026307764;0.01134564;0.0024580634;-0.0003053495;0;0;-0.00013836146;0.0013836147;0.0027672295;0.0034590366;0.0027672295;0.0013836147;-0.00013836146;0;0;0;0;0;0;0;0;0;-0.00089060253;0.008269881;0.024078079;0.03594217;0.03472332;0.03135239;0.040704355;0.0694282;0.09445794;0.09114681;0.061094694;0.026231429;0.005614614;-0.00070039544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.001329088;0.009170026;0.06290471;0.1601408;0.26811185;0.33167905;0.31581178;0.22843547;0.12788007;0.050194535;0.010493657;-0.0013290877;0;0;0;0;0;0;0;0;0;0
lips_down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0016847232;0.015637496;0.045791812;0.06631278;0.063937835;0.04104193;0.010412626;-0.001209735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0017700727;0.017700726;0.035401452;0.04425182;0.035401452;0.017700726;-0.0017700727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lips_right;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
